plate_x,plate_z,inning,outs_when_up,inning_topbot,pitch_number,at_bat_number,bat_score,fld_score,pitch_type,balls,strikes,stand,p_throws
-1.04,3.43,2,2,Top,3,17,5,0,FF,1,1,L,R
-0.18,2.86,2,2,Top,2,17,5,0,FF,1,0,L,R
0.91,1.03,2,2,Top,1,17,5,0,SL,0,0,L,R
-0.11,2.03,2,1,Top,5,16,5,0,FF,3,1,R,R
-0.77,3.28,2,1,Top,4,16,5,0,FF,3,0,R,R
-0.92,1.78,2,1,Top,3,16,5,0,FF,2,0,R,R
0.41,1.19,2,1,Top,2,16,5,0,FF,1,0,R,R
2.57,1.02,2,1,Top,1,16,5,0,SL,0,0,R,R
0.14,2.36,2,0,Top,3,15,5,0,CH,1,1,L,R
0.55,1.23,2,0,Top,2,15,5,0,FF,0,1,L,R
-0.72,1.83,2,0,Top,1,15,5,0,FF,0,0,L,R
1.54,1.9,1,2,Bot,3,14,0,5,CH,0,2,R,L
-0.89,2.03,1,2,Bot,2,14,0,5,SI,0,1,R,L
1.36,2.32,1,2,Bot,1,14,0,5,CH,0,0,R,L
0.11,2.23,1,2,Bot,1,13,0,5,SI,0,0,R,L
-1.48,2.24,1,2,Bot,7,12,0,5,SI,3,2,R,L
-0.09,1.47,1,2,Bot,6,12,0,5,SL,3,2,R,L
0.17,1.5,1,2,Bot,5,12,0,5,CH,3,1,R,L
-2.45,2.0,1,2,Bot,4,12,0,5,SI,2,1,R,L
-1.97,1.12,1,2,Bot,3,12,0,5,SL,1,1,R,L
0.35,2.7,1,2,Bot,2,12,0,5,CH,1,0,R,L
-0.52,1.61,1,2,Bot,1,12,0,5,SL,0,0,R,L
0.08,1.29,1,1,Bot,8,11,0,5,SL,2,2,L,L
-1.93,0.98,1,1,Bot,7,11,0,5,CU,1,2,L,L
0.81,1.99,1,1,Bot,6,11,0,5,SI,1,2,L,L
-0.72,2.08,1,1,Bot,5,11,0,5,SL,1,2,L,L
0.29,2.75,1,1,Bot,4,11,0,5,SI,1,2,L,L
-2.52,0.96,1,1,Bot,3,11,0,5,SL,0,2,L,L
-0.49,2.6,1,1,Bot,2,11,0,5,SL,0,1,L,L
0.13,1.62,1,1,Bot,1,11,0,5,SL,0,0,L,L
0.1,1.97,1,0,Bot,2,10,0,5,SI,1,0,R,L
1.51,2.03,1,0,Bot,1,10,0,5,SI,0,0,R,L
0.61,1.57,1,2,Top,6,9,5,0,FF,3,2,R,R
-1.42,2.34,1,2,Top,5,9,5,0,FF,2,2,R,R
0.63,1.67,1,2,Top,4,9,5,0,CH,2,1,R,R
0.17,3.72,1,2,Top,3,9,5,0,FF,2,0,R,R
1.14,1.02,1,2,Top,2,9,5,0,CH,1,0,R,R
0.39,3.87,1,2,Top,1,9,5,0,SL,0,0,R,R
-1.4,1.88,1,1,Top,4,8,4,0,CH,1,2,L,R
0.29,2.51,1,1,Top,3,8,4,0,FF,1,1,L,R
-0.45,2.64,1,1,Top,2,8,4,0,CH,1,0,L,R
-1.14,2.71,1,1,Top,1,8,4,0,FF,0,0,L,R
0.32,3.53,1,0,Top,9,7,4,0,FF,2,2,R,R
-0.74,2.92,1,0,Top,8,7,4,0,CH,2,2,R,R
-0.48,3.06,1,0,Top,7,7,4,0,FF,2,2,R,R
0.18,2.57,1,0,Top,6,7,4,0,FF,2,2,R,R
1.87,0.31,1,0,Top,5,7,4,0,SL,1,2,R,R
-0.09,2.69,1,0,Top,4,7,4,0,CH,1,2,R,R
0.22,3.01,1,0,Top,3,7,4,0,FF,1,1,R,R
0.48,2.33,1,0,Top,2,7,4,0,CH,1,0,R,R
2.86,-0.88,1,0,Top,1,7,4,0,SL,0,0,R,R
-0.3,2.9,1,0,Top,3,6,3,0,FF,2,0,R,R
-1.08,0.87,1,0,Top,2,6,3,0,FF,1,0,R,R
0.33,1.06,1,0,Top,1,6,3,0,FF,0,0,R,R
-0.55,3.2,1,0,Top,4,5,3,0,CH,1,2,L,R
0.75,2.62,1,0,Top,3,5,3,0,FF,1,1,L,R
-0.54,2.63,1,0,Top,2,5,3,0,FF,1,0,L,R
-1.42,2.24,1,0,Top,1,5,3,0,FF,0,0,L,R
0.36,0.84,1,0,Top,6,4,3,0,CH,3,2,R,R
0.36,0.8,1,0,Top,5,4,3,0,CH,2,2,R,R
1.95,-0.15,1,0,Top,4,4,3,0,SL,1,2,R,R
0.29,2.45,1,0,Top,3,4,3,0,FF,1,1,R,R
0.35,3.35,1,0,Top,2,4,3,0,SL,1,0,R,R
1.04,1.91,1,0,Top,1,4,3,0,SL,0,0,R,R
0.08,2.38,1,0,Top,1,3,0,0,FF,0,0,L,R
0.1,2.25,1,0,Top,4,2,0,0,CH,2,1,R,R
1.95,0.95,1,0,Top,3,2,0,0,SL,1,1,R,R
0.51,1.36,1,0,Top,2,2,0,0,FF,1,0,R,R
0.44,0.84,1,0,Top,1,2,0,0,FF,0,0,R,R
0.43,1.89,1,0,Top,2,1,0,0,CH,0,1,L,R
-0.33,1.98,1,0,Top,1,1,0,0,FF,0,0,L,R
1.08,3.14,9,2,Top,4,76,3,10,FF,2,1,L,R
1.5,2.28,9,2,Top,3,76,3,10,FF,1,1,L,R
0.8,0.07,9,2,Top,2,76,3,10,SL,0,1,L,R
0.61,2.05,9,2,Top,1,76,3,10,CH,0,0,L,R
0.38,2.66,9,1,Top,4,75,3,10,CH,1,2,R,R
-1.26,3.81,9,1,Top,3,75,3,10,CH,0,2,R,R
-0.03,3.09,9,1,Top,2,75,3,10,SL,0,1,R,R
-0.49,3.09,9,1,Top,1,75,3,10,FF,0,0,R,R
0.37,1.99,9,0,Top,4,74,3,10,FF,1,2,L,R
0.54,2.55,9,0,Top,3,74,3,10,CH,1,1,L,R
0.41,1.84,9,0,Top,2,74,3,10,FF,1,0,L,R
-0.92,4.99,9,0,Top,1,74,3,10,CH,0,0,L,R
-0.16,1.55,8,2,Bot,2,73,10,3,SL,1,0,L,L
0.9,3.55,8,2,Bot,1,73,10,3,FF,0,0,L,L
1.14,1.7,8,2,Bot,6,72,10,3,FF,3,2,L,L
0.86,1.31,8,2,Bot,5,72,10,3,CH,2,2,L,L
-0.51,3.08,8,2,Bot,4,72,10,3,FF,2,1,L,L
-0.35,1.47,8,2,Bot,3,72,10,3,SL,1,1,L,L
0.79,3.28,8,2,Bot,2,72,10,3,FF,1,0,L,L
-0.94,0.92,8,2,Bot,1,72,10,3,SL,0,0,L,L
-0.11,1.82,8,1,Bot,3,71,10,3,FF,0,2,R,L
-0.26,1.61,8,1,Bot,2,71,10,3,FF,0,1,R,L
0.53,1.72,8,1,Bot,1,71,10,3,FF,0,0,R,L
0.88,2.57,8,1,Bot,2,70,7,3,FF,0,1,L,L
0.69,2.73,8,1,Bot,1,70,7,3,FF,0,0,L,L
0.19,1.58,8,1,Bot,7,69,7,3,FF,3,2,R,L
-0.35,0.33,8,1,Bot,6,69,7,3,CH,2,2,R,L
0.41,2.57,8,1,Bot,5,69,7,3,FF,2,2,R,L
1.11,2.23,8,1,Bot,4,69,7,3,CH,1,2,R,L
-0.53,4.27,8,1,Bot,3,69,7,3,FF,0,2,R,L
-0.36,1.64,8,1,Bot,2,69,7,3,CH,0,1,R,L
0.62,3.3,8,1,Bot,1,69,7,3,FF,0,0,R,L
1.31,1.94,8,1,Bot,5,68,7,3,FF,3,1,R,L
0.43,3.06,8,1,Bot,4,68,7,3,FF,3,0,R,L
1.81,3.89,8,1,Bot,3,68,7,3,FF,2,0,R,L
1.98,2.72,8,1,Bot,2,68,7,3,CH,1,0,R,L
-0.53,0.93,8,1,Bot,1,68,7,3,SL,0,0,R,L
-0.05,2.82,8,0,Bot,4,67,7,3,FF,2,1,R,L
1.12,1.74,8,0,Bot,3,67,7,3,FF,1,1,R,L
1.48,2.42,8,0,Bot,2,67,7,3,CH,0,1,R,L
0.56,2.9,8,0,Bot,1,67,7,3,SL,0,0,R,L
-0.76,2.42,8,2,Top,2,66,3,7,CH,0,1,R,R
-1.18,2.02,8,2,Top,1,66,3,7,CH,0,0,R,R
0.01,3.18,8,2,Top,3,65,2,7,FF,0,2,L,R
0.01,2.04,8,2,Top,2,65,2,7,FF,0,1,L,R
0.15,1.8,8,2,Top,1,65,2,7,CH,0,0,L,R
0.16,1.58,8,1,Top,2,64,2,7,CH,0,1,R,R
0.44,3.4,8,1,Top,1,64,2,7,FF,0,0,R,R
-0.35,2.61,8,0,Top,6,63,2,7,FF,3,2,R,R
0.28,3.65,8,0,Top,5,63,2,7,FF,3,1,R,R
0.58,2.73,8,0,Top,4,63,2,7,FF,3,0,R,R
0.42,4.01,8,0,Top,3,63,2,7,FF,2,0,R,R
0.86,1.66,8,0,Top,2,63,2,7,FF,1,0,R,R
1.02,3.67,8,0,Top,1,63,2,7,FF,0,0,R,R
-0.31,2.92,8,0,Top,7,62,1,7,CH,3,2,L,R
-1.68,4.76,8,0,Top,6,62,1,7,FF,2,2,L,R
1.11,2.49,8,0,Top,5,62,1,7,CH,2,2,L,R
-0.02,1.62,8,0,Top,4,62,1,7,CH,2,1,L,R
1.02,2.37,8,0,Top,3,62,1,7,FF,2,0,L,R
0.29,1.36,8,0,Top,2,62,1,7,CH,1,0,L,R
-0.07,4.64,8,0,Top,1,62,1,7,FF,0,0,L,R
-0.11,2.74,8,0,Top,1,61,1,7,FF,0,0,R,R
0.93,3.15,7,2,Bot,4,60,7,1,FF,1,2,R,L
-0.65,2.59,7,2,Bot,3,60,7,1,FF,1,1,R,L
0.43,2.66,7,2,Bot,2,60,7,1,FF,1,0,R,L
1.0,1.28,7,2,Bot,1,60,7,1,FF,0,0,R,L
0.48,2.52,7,1,Bot,3,59,7,1,FF,0,2,R,L
-0.93,2.97,7,1,Bot,2,59,7,1,FF,0,1,R,L
0.18,2.41,7,1,Bot,1,59,7,1,SL,0,0,R,L
-0.27,1.68,7,1,Bot,1,58,7,1,FF,0,0,L,L
0.11,2.19,7,0,Bot,8,57,7,1,FF,3,2,L,L
0.63,3.35,7,0,Bot,7,57,7,1,FF,3,2,L,L
-1.73,1.82,7,0,Bot,6,57,7,1,SL,2,2,L,L
-0.11,3.12,7,0,Bot,5,57,7,1,FF,2,2,L,L
-0.79,2.55,7,0,Bot,4,57,7,1,FF,2,1,L,L
-1.63,3.44,7,0,Bot,3,57,7,1,FF,1,1,L,L
-0.41,3.43,7,0,Bot,2,57,7,1,FF,1,0,L,L
-1.05,3.09,7,0,Bot,1,57,7,1,FF,0,0,L,L
-0.43,3.34,7,2,Top,5,56,1,7,FF,2,2,L,R
1.34,2.2,7,2,Top,4,56,1,7,CH,1,2,L,R
1.29,-0.15,7,2,Top,3,56,1,7,CH,0,2,L,R
0.35,2.96,7,2,Top,2,56,1,7,FF,0,1,L,R
-0.04,2.03,7,2,Top,1,56,1,7,CH,0,0,L,R
0.46,1.64,7,1,Top,5,55,1,7,CH,2,2,R,R
-1.1,4.16,7,1,Top,4,55,1,7,FF,1,2,R,R
-0.58,0.46,7,1,Top,3,55,1,7,CH,0,2,R,R
0.53,1.08,7,1,Top,2,55,1,7,CH,0,1,R,R
0.22,1.54,7,1,Top,1,55,1,7,FF,0,0,R,R
-0.25,1.51,7,1,Top,2,54,1,7,FF,0,1,L,R
-0.46,3.28,7,1,Top,1,54,1,7,FF,0,0,L,R
0.75,2.96,7,0,Top,6,53,1,7,FF,1,2,R,R
-0.66,2.65,7,0,Top,5,53,1,7,CH,1,2,R,R
0.6,2.79,7,0,Top,4,53,1,7,CH,1,2,R,R
0.86,1.83,7,0,Top,3,53,1,7,CH,1,1,R,R
-0.09,3.73,7,0,Top,2,53,1,7,FF,1,0,R,R
-1.0,1.72,7,0,Top,1,53,1,7,FF,0,0,R,R
-0.9,2.77,6,2,Bot,4,52,7,1,FF,1,2,R,R
-0.05,1.58,6,2,Bot,3,52,7,1,SL,1,1,R,R
-1.21,2.33,6,2,Bot,2,52,7,1,FF,0,1,R,R
0.26,2.71,6,2,Bot,1,52,7,1,SL,0,0,R,R
0.32,2.16,6,2,Bot,4,51,6,1,FF,1,2,L,L
0.04,2.35,6,2,Bot,3,51,6,1,FF,1,1,L,L
0.8,3.22,6,2,Bot,2,51,6,1,FF,1,0,L,L
-0.11,3.98,6,2,Bot,1,51,6,1,FF,0,0,L,L
0.34,1.3,6,2,Bot,5,50,6,1,FF,3,1,R,L
0.05,4.0,6,2,Bot,4,50,6,1,FF,2,1,R,L
-0.27,4.29,6,2,Bot,3,50,6,1,FF,1,1,R,L
2.2,1.1,6,2,Bot,2,50,6,1,CH,0,1,R,L
-0.52,2.75,6,2,Bot,1,50,6,1,FF,0,0,R,L
-0.13,2.39,6,1,Bot,6,49,6,1,FF,3,2,R,L
-0.07,4.37,6,1,Bot,5,49,6,1,FF,2,2,R,L
0.72,1.65,6,1,Bot,4,49,6,1,CH,2,1,R,L
0.74,3.88,6,1,Bot,3,49,6,1,FF,1,1,R,L
-0.41,4.06,6,1,Bot,2,49,6,1,FF,1,0,R,L
0.22,0.71,6,1,Bot,1,49,6,1,CH,0,0,R,L
0.03,3.61,6,1,Bot,7,48,6,1,FF,3,2,R,L
-0.3,4.42,6,1,Bot,6,48,6,1,FF,2,2,R,L
0.67,3.29,6,1,Bot,5,48,6,1,FF,2,2,R,L
1.4,0.93,6,1,Bot,4,48,6,1,CH,1,2,R,L
1.09,4.02,6,1,Bot,3,48,6,1,FF,0,2,R,L
0.02,3.38,6,1,Bot,2,48,6,1,FF,0,1,R,L
0.07,2.54,6,1,Bot,1,48,6,1,FF,0,0,R,L
-0.03,3.21,6,0,Bot,4,47,6,1,FF,2,1,R,L
-0.26,4.79,6,0,Bot,3,47,6,1,FF,1,1,R,L
-0.03,3.21,6,0,Bot,2,47,6,1,FF,1,0,R,L
-0.68,5.26,6,0,Bot,1,47,6,1,FF,0,0,R,L
0.42,2.04,6,2,Top,3,46,1,6,SI,1,1,L,L
-1.19,3.31,6,2,Top,2,46,1,6,FC,0,1,L,L
-0.7,2.85,6,2,Top,1,46,1,6,FC,0,0,L,L
0.52,2.18,6,1,Top,5,45,1,6,FF,3,1,R,R
0.88,2.44,6,1,Top,4,45,1,6,FF,2,1,R,R
0.72,0.94,6,1,Top,3,45,1,6,FF,1,1,R,R
0.94,1.46,6,1,Top,2,45,1,6,SL,0,1,R,R
0.67,2.37,6,1,Top,1,45,1,6,FF,0,0,R,R
0.38,1.84,6,1,Top,3,44,1,6,SL,0,2,R,R
0.79,2.4,6,1,Top,2,44,1,6,FF,0,1,R,R
-0.43,2.5,6,1,Top,1,44,1,6,FF,0,0,R,R
0.0,2.79,6,0,Top,6,43,1,6,FF,1,2,L,R
0.75,1.71,6,0,Top,5,43,1,6,SL,1,2,L,R
0.13,3.62,6,0,Top,4,43,1,6,FF,1,2,L,R
-0.19,3.21,6,0,Top,3,43,1,6,FF,1,1,L,R
-0.19,1.96,6,0,Top,2,43,1,6,FF,1,0,L,R
-1.15,3.22,6,0,Top,1,43,1,6,FF,0,0,L,R
-1.16,2.53,5,2,Bot,1,42,6,1,FF,0,0,R,L
-0.71,2.43,5,2,Bot,6,41,2,1,SL,3,2,R,L
-0.38,3.35,5,2,Bot,5,41,2,1,SL,3,1,R,L
0.47,4.48,5,2,Bot,4,41,2,1,SI,2,1,R,L
0.29,1.18,5,2,Bot,3,41,2,1,CH,1,1,R,L
1.42,4.09,5,2,Bot,2,41,2,1,CU,0,1,R,L
-0.82,2.04,5,2,Bot,1,41,2,1,SL,0,0,R,L
0.2,2.52,5,2,Bot,2,40,1,1,SI,0,1,L,L
0.15,2.73,5,2,Bot,1,40,1,1,SL,0,0,L,L
-0.68,0.86,5,2,Bot,5,39,0,1,SL,3,1,R,L
-1.06,1.49,5,2,Bot,4,39,0,1,SI,2,1,R,L
-0.11,2.97,5,2,Bot,3,39,0,1,SI,2,0,R,L
1.18,2.01,5,2,Bot,2,39,0,1,CH,1,0,R,L
0.58,4.11,5,2,Bot,1,39,0,1,CU,0,0,R,L
0.42,2.43,5,2,Bot,3,38,0,1,SI,0,2,L,L
0.18,1.65,5,2,Bot,2,38,0,1,SI,0,1,L,L
0.11,2.65,5,2,Bot,1,38,0,1,SL,0,0,L,L
0.08,1.06,5,2,Bot,5,37,0,1,CH,3,1,R,L
0.59,4.09,5,2,Bot,4,37,0,1,FF,2,1,R,L
-0.9,1.23,5,2,Bot,3,37,0,1,SL,1,1,R,L
-0.71,1.77,5,2,Bot,2,37,0,1,CU,1,0,R,L
-0.52,1.15,5,2,Bot,1,37,0,1,CH,0,0,R,L
0.03,2.77,5,1,Bot,3,36,0,1,SI,0,2,R,L
-0.29,0.85,5,1,Bot,2,36,0,1,CH,0,1,R,L
-0.89,2.42,5,1,Bot,1,36,0,1,SL,0,0,R,L
-1.12,0.41,5,1,Bot,5,35,0,1,SL,3,1,R,L
0.01,2.6,5,1,Bot,4,35,0,1,SI,3,0,R,L
0.47,3.76,5,1,Bot,3,35,0,1,CH,2,0,R,L
0.97,3.72,5,1,Bot,2,35,0,1,CU,1,0,R,L
-0.7,1.23,5,1,Bot,1,35,0,1,CH,0,0,R,L
-0.45,0.81,5,0,Bot,4,34,0,1,CU,1,2,R,L
0.12,2.04,5,0,Bot,3,34,0,1,SI,1,1,R,L
-0.75,2.72,5,0,Bot,2,34,0,1,SL,1,0,R,L
0.37,3.74,5,0,Bot,1,34,0,1,SL,0,0,R,L
1.03,2.1,5,2,Top,4,33,1,0,SL,1,2,R,R
1.59,1.99,5,2,Top,3,33,1,0,FC,0,2,R,R
-0.31,2.15,5,2,Top,2,33,1,0,FF,0,1,R,R
0.48,1.22,5,2,Top,1,33,1,0,KC,0,0,R,R
-0.04,2.49,5,1,Top,6,32,1,0,FC,3,2,L,R
1.36,3.66,5,1,Top,5,32,1,0,FF,2,2,L,R
0.02,3.04,5,1,Top,4,32,1,0,FF,2,1,L,R
0.51,0.3,5,1,Top,3,32,1,0,CH,1,1,L,R
0.89,2.15,5,1,Top,2,32,1,0,FC,1,0,L,R
-1.01,3.69,5,1,Top,1,32,1,0,FF,0,0,L,R
-0.3,1.41,5,0,Top,3,31,1,0,KC,0,2,L,R
-0.1,2.17,5,0,Top,2,31,1,0,FF,0,1,L,R
-0.42,1.58,5,0,Top,1,31,1,0,FF,0,0,L,R
0.11,3.44,4,2,Bot,3,30,0,1,FF,2,0,R,R
1.11,2.51,4,2,Bot,2,30,0,1,SL,1,0,R,R
-0.15,3.73,4,2,Bot,1,30,0,1,SL,0,0,R,R
0.34,2.49,4,1,Bot,8,29,0,1,SL,3,2,R,R
0.09,2.68,4,1,Bot,7,29,0,1,SL,3,2,R,R
-0.13,3.46,4,1,Bot,6,29,0,1,FF,3,2,R,R
0.43,2.43,4,1,Bot,5,29,0,1,FF,3,1,R,R
-0.11,3.27,4,1,Bot,4,29,0,1,FF,3,0,R,R
-0.68,3.59,4,1,Bot,3,29,0,1,SL,2,0,R,R
-0.8,4.79,4,1,Bot,2,29,0,1,FF,1,0,R,R
1.67,0.89,4,1,Bot,1,29,0,1,SL,0,0,R,R
-0.09,2.38,4,1,Bot,2,28,0,1,SL,0,1,L,R
0.54,1.98,4,1,Bot,1,28,0,1,SI,0,0,L,R
-0.47,3.16,4,0,Bot,5,27,0,1,FF,3,1,R,R
-0.24,3.33,4,0,Bot,4,27,0,1,FF,3,0,R,R
-0.31,3.55,4,0,Bot,3,27,0,1,FF,2,0,R,R
-0.37,3.5,4,0,Bot,2,27,0,1,FF,1,0,R,R
-1.41,3.51,4,0,Bot,1,27,0,1,FF,0,0,R,R
0.54,-0.35,4,2,Top,3,26,1,0,KC,0,2,L,R
0.4,1.04,4,2,Top,2,26,1,0,KC,0,1,L,R
-0.21,1.87,4,2,Top,1,26,1,0,FF,0,0,L,R
0.08,1.94,4,1,Top,3,25,1,0,SL,0,2,R,R
0.87,1.53,4,1,Top,2,25,1,0,SL,0,1,R,R
0.77,1.48,4,1,Top,1,25,1,0,FF,0,0,R,R
0.4,0.6,4,0,Top,5,24,1,0,KC,1,2,L,R
-0.02,0.67,4,0,Top,4,24,1,0,KC,1,2,L,R
-0.64,2.51,4,0,Top,3,24,1,0,KC,1,1,L,R
-0.76,4.3,4,0,Top,2,24,1,0,FF,0,1,L,R
0.44,3.6,4,0,Top,1,24,1,0,FC,0,0,L,R
-1.23,3.08,4,0,Top,1,23,1,0,SI,0,0,R,R
0.92,3.08,4,0,Top,1,22,0,0,FC,0,0,R,R
-0.39,2.99,4,0,Top,5,21,0,0,FF,3,1,L,R
-1.41,3.08,4,0,Top,4,21,0,0,KC,2,1,L,R
-0.83,3.53,4,0,Top,3,21,0,0,FF,1,1,L,R
-0.09,3.11,4,0,Top,2,21,0,0,FF,1,0,L,R
-0.95,3.06,4,0,Top,1,21,0,0,KC,0,0,L,R
1.25,1.51,3,2,Bot,6,20,0,0,SL,2,2,R,R
0.36,2.43,3,2,Bot,5,20,0,0,SI,2,2,R,R
0.18,2.68,3,2,Bot,4,20,0,0,FF,2,1,R,R
1.17,1.97,3,2,Bot,3,20,0,0,FF,1,1,R,R
-0.29,2.91,3,2,Bot,2,20,0,0,FF,1,0,R,R
1.13,1.53,3,2,Bot,1,20,0,0,FF,0,0,R,R
0.85,1.68,3,1,Bot,4,19,0,0,SL,1,2,R,R
-1.1,1.47,3,1,Bot,3,19,0,0,SI,1,1,R,R
0.8,1.48,3,1,Bot,2,19,0,0,SL,1,0,R,R
-0.84,2.77,3,1,Bot,1,19,0,0,SL,0,0,R,R
0.36,3.05,3,0,Bot,3,18,0,0,SL,0,2,R,R
0.83,1.8,3,0,Bot,2,18,0,0,SL,0,1,R,R
-0.41,2.63,3,0,Bot,1,18,0,0,SI,0,0,R,R
0.66,2.7,3,2,Top,4,17,0,0,FF,1,2,R,R
0.78,1.39,3,2,Top,3,17,0,0,FC,1,1,R,R
0.79,1.16,3,2,Top,2,17,0,0,FC,0,1,R,R
-0.56,1.83,3,2,Top,1,17,0,0,FF,0,0,R,R
-0.54,2.34,3,1,Top,4,16,0,0,KC,0,2,L,R
-0.05,2.67,3,1,Top,3,16,0,0,FF,0,2,L,R
0.24,1.63,3,1,Top,2,16,0,0,FC,0,1,L,R
0.71,2.3,3,1,Top,1,16,0,0,KC,0,0,L,R
-0.42,2.21,3,0,Top,4,15,0,0,KC,1,2,R,R
0.8,2.46,3,0,Top,3,15,0,0,FF,1,1,R,R
-0.78,0.07,3,0,Top,2,15,0,0,KC,0,1,R,R
-0.07,1.91,3,0,Top,1,15,0,0,FF,0,0,R,R
-0.37,2.14,2,2,Bot,2,14,0,0,SI,0,1,R,R
0.29,3.01,2,2,Bot,1,14,0,0,SL,0,0,R,R
0.01,2.34,2,1,Bot,5,13,0,0,SI,3,1,L,R
0.63,0.88,2,1,Bot,4,13,0,0,SI,2,1,L,R
1.15,1.01,2,1,Bot,3,13,0,0,SL,1,1,L,R
0.59,1.81,2,1,Bot,2,13,0,0,SI,1,0,L,R
-1.18,2.44,2,1,Bot,1,13,0,0,SI,0,0,L,R
-0.11,2.73,2,0,Bot,3,12,0,0,SI,1,1,R,R
1.4,1.82,2,0,Bot,2,12,0,0,SL,0,1,R,R
0.41,2.42,2,0,Bot,1,12,0,0,SL,0,0,R,R
0.01,0.17,2,2,Top,6,11,0,0,KC,2,2,L,R
0.29,4.1,2,2,Top,5,11,0,0,FF,2,2,L,R
0.41,1.56,2,2,Top,4,11,0,0,FC,2,1,L,R
0.65,3.42,2,2,Top,3,11,0,0,FF,2,0,L,R
-0.81,4.16,2,2,Top,2,11,0,0,KC,1,0,L,R
-0.94,3.95,2,2,Top,1,11,0,0,KC,0,0,L,R
0.41,2.63,2,2,Top,4,10,0,0,SL,1,2,R,R
-0.39,2.21,2,2,Top,3,10,0,0,SL,1,1,R,R
0.08,2.93,2,2,Top,2,10,0,0,FF,1,0,R,R
1.48,2.16,2,2,Top,1,10,0,0,FC,0,0,R,R
-0.7,2.7,2,1,Top,6,9,0,0,FF,3,2,L,R
-0.98,3.96,2,1,Top,5,9,0,0,FF,2,2,L,R
-0.3,3.1,2,1,Top,4,9,0,0,KC,2,1,L,R
-0.36,3.81,2,1,Top,3,9,0,0,FC,1,1,L,R
-0.16,2.53,2,1,Top,2,9,0,0,FF,1,0,L,R
-0.95,2.26,2,1,Top,1,9,0,0,KC,0,0,L,R
-0.31,2.77,2,0,Top,4,8,0,0,SL,1,2,R,R
0.65,1.86,2,0,Top,3,8,0,0,FC,1,1,R,R
-0.05,2.12,2,0,Top,2,8,0,0,FF,1,0,R,R
-0.38,3.35,2,0,Top,1,8,0,0,FF,0,0,R,R
0.15,2.41,1,1,Bot,3,7,0,0,CH,1,1,R,L
0.54,3.39,1,1,Bot,2,7,0,0,KC,0,1,R,L
0.39,3.26,1,1,Bot,1,7,0,0,KC,0,0,R,L
-0.67,2.79,1,1,Bot,1,6,0,0,SL,0,0,L,L
-0.21,1.37,1,0,Bot,4,5,0,0,CH,1,2,R,L
0.82,0.23,1,0,Bot,3,5,0,0,SI,0,2,R,L
0.62,1.46,1,0,Bot,2,5,0,0,KC,0,1,R,L
-0.44,2.15,1,0,Bot,1,5,0,0,SI,0,0,R,L
1.29,1.78,1,2,Top,4,4,0,0,SL,1,2,R,R
0.97,1.34,1,2,Top,3,4,0,0,FC,1,1,R,R
-0.14,1.34,1,2,Top,2,4,0,0,SI,0,1,R,R
0.0,3.22,1,2,Top,1,4,0,0,FF,0,0,R,R
-0.18,1.01,1,2,Top,5,3,0,0,FC,3,1,L,R
-0.05,4.12,1,2,Top,4,3,0,0,FF,2,1,L,R
0.14,2.23,1,2,Top,3,3,0,0,FC,2,0,L,R
-1.47,1.95,1,2,Top,2,3,0,0,SI,1,0,L,R
-1.12,1.98,1,2,Top,1,3,0,0,FF,0,0,L,R
0.93,1.21,1,1,Top,4,2,0,0,SL,1,2,R,R
-0.7,2.11,1,1,Top,3,2,0,0,SI,1,1,R,R
-0.66,2.37,1,1,Top,2,2,0,0,FF,1,0,R,R
0.41,3.99,1,1,Top,1,2,0,0,FF,0,0,R,R
0.46,1.93,1,0,Top,3,1,0,0,KC,0,2,L,R
0.74,1.23,1,0,Top,2,1,0,0,KC,0,1,L,R
0.26,2.48,1,0,Top,1,1,0,0,FF,0,0,L,R
-0.64,3.31,9,2,Top,6,76,4,11,FF,2,2,L,R
0.06,3.15,9,2,Top,5,76,4,11,FF,2,2,L,R
-0.44,2.67,9,2,Top,4,76,4,11,FF,2,1,L,R
0.63,0.55,9,2,Top,3,76,4,11,SL,1,1,L,R
-0.7,1.54,9,2,Top,2,76,4,11,FF,0,1,L,R
-1.01,2.45,9,2,Top,1,76,4,11,FF,0,0,L,R
1.04,1.2,9,1,Top,5,75,4,11,FC,1,2,R,R
0.3,3.86,9,1,Top,4,75,4,11,FF,1,2,R,R
0.2,2.92,9,1,Top,3,75,4,11,FF,1,1,R,R
0.44,2.34,9,1,Top,2,75,4,11,FF,1,0,R,R
1.36,2.15,9,1,Top,1,75,4,11,FF,0,0,R,R
1.33,2.32,9,0,Top,5,74,4,11,FC,1,2,R,R
0.42,2.27,9,0,Top,4,74,4,11,FF,1,2,R,R
0.64,1.37,9,0,Top,3,74,4,11,FC,1,1,R,R
1.42,2.92,9,0,Top,2,74,4,11,FF,0,1,R,R
1.25,1.31,9,0,Top,1,74,4,11,FC,0,0,R,R
-0.73,2.34,8,2,Bot,3,73,11,4,FS,0,2,R,R
0.7,3.26,8,2,Bot,2,73,11,4,FF,0,1,R,R
-0.12,3.34,8,2,Bot,1,73,11,4,SI,0,0,R,R
0.11,2.78,8,1,Bot,2,72,11,4,SI,0,1,L,R
-0.55,1.6,8,1,Bot,1,72,11,4,SI,0,0,L,R
0.25,2.11,8,0,Bot,1,71,11,4,FF,0,0,R,R
